c_h,c_c,m_h,m_c,U,A,rho_taladrina
3935.994902142004,4285.335147816673,3.871149938329201,3.71018385318444,3200.3875266988803,3.473494112574226,986.2651705685943
c_h,c_c,m_h,m_c,U,A,rho_taladrina
3525.926231827891,4353.9752926394885,2.8069729050598613,3.746989052107196,2902.725682108201,2.758421133883275,980.8359541963061
c_h,c_c,m_h,m_c,U,A,rho_taladrina
3920.367802087489,3579.645477009061,4.020946880074197,5.814968907779466,2439.5348477291595,2.5387775951926024,984.2927149279991
c_h,c_c,m_h,m_c,U,A,rho_taladrina
3935.322392618277,4346.561485357468,3.9322793422070066,4.142416693990626,2253.838169876267,3.5948098780651874,993.1502477531809
c_h,c_c,m_h,m_c,U,A,rho_taladrina
3830.334821003874,4005.246090121704,3.547570604474237,4.1768326405924086,2786.100312950546,3.165369777058069,988.3350688039068
c_h,c_c,m_h,m_c,U,A,rho_taladrina
3799.654673674523,3596.5309156606127,2.6491943940092555,5.403402016018006,3474.730168035819,2.7750468517465627,983.4095426696754
c_h,c_c,m_h,m_c,U,A,rho_taladrina
4119.270966350664,3928.1223275973894,4.320016715511226,3.4653696067000817,2068.5184478681,3.3244040385366516,993.2296265343089
c_h,c_c,m_h,m_c,U,A,rho_taladrina
3766.8272751028667,3627.1599717012773,4.803009386428625,3.6251001721918032,2662.03237903227,2.9941475974690253,997.633044714971
c_h,c_c,m_h,m_c,U,A,rho_taladrina
3704.6486340378424,3565.2865043868783,5.174549817766309,2.328379689100099,2534.9364216841386,2.0511018836993857,992.8768386829639
c_h,c_c,m_h,m_c,U,A,rho_taladrina
4013.5781212657466,3720.3062070705596,3.3664546106844386,5.975408045685091,2580.3348279811435,3.94582137974965,994.9755575655371
c_h,c_c,m_h,m_c,U,A,rho_taladrina
3634.5799453449335,3606.945684309983,5.55808025578458,2.2685774829478187,2389.6171291207056,3.1019558106488385,997.3783325286415
c_h,c_c,m_h,m_c,U,A,rho_taladrina
4121.133832769295,4096.745308978596,5.858204320357021,2.1088094635793984,2756.000659068729,2.8298116747493745,995.5601631961694
c_h,c_c,m_h,m_c,U,A,rho_taladrina
4029.142094277039,3726.0120006042357,4.0000334446808665,2.9887089559894133,2485.311976302048,2.701743802603281,982.6790841634338
c_h,c_c,m_h,m_c,U,A,rho_taladrina
3684.439865646915,3849.8262850032993,4.268576510510837,5.882321253508694,3248.025349451751,2.225552430476143,995.9717130819816
c_h,c_c,m_h,m_c,U,A,rho_taladrina
4086.7101006381067,3993.70763554976,4.62452684771606,4.917115421062262,3147.439790677522,2.026034673389101,994.8142374453482
c_h,c_c,m_h,m_c,U,A,rho_taladrina
4119.270966350664,3928.1223275973894,4.176141928625694,3.170519728275062,2068.5184478681,3.3244040385366516,993.2296265343089
c_h,c_c,m_h,m_c,U,A,rho_taladrina
4029.380244673063,4282.759185752549,4.003477403020005,3.7194881932118093,2512.927356137667,2.701743802603281,982.6790841634338
c_h,c_c,m_h,m_c,U,A,rho_taladrina
3830.334821003874,3528.7426651699566,3.547570604474237,4.285906531363553,2792.723612184602,3.159818333332746,992.8252202551956
c_h,c_c,m_h,m_c,U,A,rho_taladrina
3545.1203793208206,4353.9752926394885,2.9241902793946037,3.6239614244318505,2659.6429834888677,2.758421133883275,980.8359541963061
c_h,c_c,m_h,m_c,U,A,rho_taladrina
3747.774643177149,3627.1599717012773,4.685794020905144,3.748127799867149,2905.1150776516015,2.9941475974690253,997.633044714971
c_h,c_c,m_h,m_c,U,A,rho_taladrina
4013.5781212657466,3709.42472610689,3.3664546106844386,5.975408045685091,2580.3348279811435,3.94582137974965,994.9755575655371
c_h,c_c,m_h,m_c,U,A,rho_taladrina
3681.638734769512,3606.945684309983,5.55808025578458,2.2685774829478187,2400.9513262071623,3.1019558106488385,998.7619780728329
c_h,c_c,m_h,m_c,U,A,rho_taladrina
3920.367802087489,4280.93778993457,3.867705007915125,5.814968907779466,2451.9157684312436,2.5564157189650523,984.2927149279991
c_h,c_c,m_h,m_c,U,A,rho_taladrina
3799.654673674523,3633.2168242673215,3.9012670153135787,4.089890581539418,3442.076777471917,3.56083221555281,982.5904947973903
c_h,c_c,m_h,m_c,U,A,rho_taladrina
3935.7567517459806,3728.5876722825637,3.8677059799900624,2.97940461597782,3211.4247998809637,3.473494112574226,986.2651705685943
c_h,c_c,m_h,m_c,U,A,rho_taladrina
3935.322392618277,4310.104379476657,2.680206985605571,5.455925008086266,2333.268569010357,2.643927439157178,993.1299545526646
c_h,c_c,m_h,m_c,U,A,rho_taladrina
4050.4890546257466,4097.274510810764,5.858204320357021,2.141676241619857,2756.000659068729,2.8298116747493745,995.5139209232391
c_h,c_c,m_h,m_c,U,A,rho_taladrina
3637.381076222337,3849.8262850032993,4.268576510510837,5.882321253508694,3236.683515304635,2.225552430476143,995.939269243898
c_h,c_c,m_h,m_c,U,A,rho_taladrina
3704.6486340378424,4044.920035877958,5.174549817766309,2.328379689100099,2528.3131224501244,2.061151365940791,988.3866872316669
c_h,c_c,m_h,m_c,U,A,rho_taladrina
3920.367802087489,3857.618067030762,3.867705007915125,5.655697798188124,2456.724790270106,2.5564157189650523,993.1430884563457
c_h,c_c,m_h,m_c,U,A,rho_taladrina
3684.439865646915,3849.8262850032993,4.268576510510837,5.89884859304482,3248.025349451751,2.2830103705996994,995.2374641329163
c_h,c_c,m_h,m_c,U,A,rho_taladrina
3701.10490984824,3633.2168242673215,3.8217071583366304,4.089890581539418,3442.076777471917,3.56083221555281,989.0173886616539
c_h,c_c,m_h,m_c,U,A,rho_taladrina
4119.270966350664,3928.1223275973894,4.178759985570135,4.961344042800704,3111.8975341982677,3.3244040385366516,993.2296265343089
c_h,c_c,m_h,m_c,U,A,rho_taladrina
4029.380244673063,4277.737088859194,4.003477403020005,3.7194881932118093,2512.927356137667,2.701743802603281,982.6790841634338
