dt_he,c_h,c_c,m_h,m_c,U,rho_taladrina
54.96624778787091,4494.236837381928,3640.406725214915,5.659355109982602,5.589759162710089,35.90450002215575,973.83997586209
31
dt_he,c_h,c_c,m_h,m_c,U,rho_taladrina
42.0367802087489,4079.645477009061,3505.236720018549,6.7224533616692,2.7581393909166385,546.0837072166394,921.4635746399954
dt_he,c_h,c_c,m_h,m_c,U,rho_taladrina
43.53223926182769,4846.561485357468,3483.0698355517516,4.213625040985938,2.0153526795050674,1596.8358286748612,965.7512387659044
dt_he,c_h,c_c,m_h,m_c,U,rho_taladrina
43.59949021420037,4785.335147816673,3467.7874845823003,3.5652757797766603,5.801550106795521,1476.1266420113548,931.3258528429714
dt_he,c_h,c_c,m_h,m_c,U,rho_taladrina
61.92709663506637,4428.12232759739,3580.0041788778067,3.1980544100501227,1.2740737914724003,1327.7820183439683,966.1481326715441
dt_he,c_h,c_c,m_h,m_c,U,rho_taladrina
20.46486340378425,4065.2865043868783,3793.637454441577,1.4925695336501488,3.1397456867365534,60.84637428088858,964.3841934148195
dt_he,c_h,c_c,m_h,m_c,U,rho_taladrina
29.965467367452312,4096.530915660613,3162.298598502314,6.10510302402701,6.8989206721432765,781.1716174878302,917.0477133483771
dt_he,c_h,c_c,m_h,m_c,U,rho_taladrina
26.682727510286664,4127.159971701278,3700.752346607156,3.4376502582877047,3.6481295161290803,999.1768594816801,988.1652235748548
dt_he,c_h,c_c,m_h,m_c,U,rho_taladrina
33.03348210038741,4505.246090121704,3386.892651118559,4.265248960888613,4.1444012518021855,1169.5429281727788,941.6753440195337
dt_he,c_h,c_c,m_h,m_c,U,rho_taladrina
54.96624778787091,4494.236837381928,3640.406725214915,5.659355109982602,5.589759162710089,35.90450002215575,973.83997586209
dt_he,c_h,c_c,m_h,m_c,U,rho_taladrina
42.0367802087489,4079.645477009061,3505.236720018549,6.7224533616692,2.7581393909166385,546.0837072166394,921.4635746399954
dt_he,c_h,c_c,m_h,m_c,U,rho_taladrina
43.53223926182769,4846.561485357468,3483.0698355517516,4.213625040985938,2.0153526795050674,1596.8358286748612,965.7512387659044
dt_he,c_h,c_c,m_h,m_c,U,rho_taladrina
43.59949021420037,4785.335147816673,3467.7874845823003,3.5652757797766603,5.801550106795521,1476.1266420113548,931.3258528429714
dt_he,c_h,c_c,m_h,m_c,U,rho_taladrina
2.5926231827891333,4853.9752926394885,3201.7432262649654,3.620483578160794,4.610902728432804,764.6290282138585,904.179770981531
dt_he,c_h,c_c,m_h,m_c,U,rho_taladrina
33.03348210038741,4505.246090121704,3386.892651118559,4.265248960888613,4.1444012518021855,1169.5429281727788,941.6753440195337
dt_he,c_h,c_c,m_h,m_c,U,rho_taladrina
26.682727510286664,4127.159971701278,3700.752346607156,3.4376502582877047,3.6481295161290803,999.1768594816801,988.1652235748548
dt_he,c_h,c_c,m_h,m_c,U,rho_taladrina
20.46486340378425,4065.2865043868783,3793.637454441577,1.4925695336501488,3.1397456867365534,60.84637428088858,964.3841934148195
dt_he,c_h,c_c,m_h,m_c,U,rho_taladrina
61.92709663506637,4428.12232759739,3580.0041788778067,3.1980544100501227,1.2740737914724003,1327.7820183439683,966.1481326715441
dt_he,c_h,c_c,m_h,m_c,U,rho_taladrina
62.11338327692949,4596.745308978596,3964.5510800892553,1.1632141953690975,4.024002636274916,835.6626163756275,977.8008159808468
dt_he,c_h,c_c,m_h,m_c,U,rho_taladrina
51.35781212657464,4220.30620707056,3341.61365267111,6.9631120685276375,3.321339311924574,1946.0922728509015,974.8777878276854
dt_he,c_h,c_c,m_h,m_c,U,rho_taladrina
13.457994534493356,4106.945684309983,3889.520063946145,1.402866224421728,2.5584685164828223,1106.4460315955944,986.8916626432078
dt_he,c_h,c_c,m_h,m_c,U,rho_taladrina
18.443986564691528,4349.826285003299,3567.144127627709,6.823481880263041,5.992101397807005,234.4246683237622,979.8585654099081
dt_he,c_h,c_c,m_h,m_c,U,rho_taladrina
52.91420942770391,4226.012000604236,3500.0083611702166,2.48306343398412,2.941247905208193,708.2350835902646,913.3954208171691
dt_he,c_h,c_c,m_h,m_c,U,rho_taladrina
53.01508754073768,4225.463843836317,3899.9109886359047,2.496993956270424,2.707176071680539,1106.4460315955944,986.8916626432078
dt_he,c_h,c_c,m_h,m_c,U,rho_taladrina
54.96624778787091,4494.236837381928,3604.4380278672047,5.217007349624012,5.589759162710089,35.90450002215575,973.83997586209
dt_he,c_h,c_c,m_h,m_c,U,rho_taladrina
26.682727510286664,4107.08130964186,3700.752346607156,3.6012617111534464,6.053906265651164,995.3667586415215,988.0708161860903
dt_he,c_h,c_c,m_h,m_c,U,rho_taladrina
1.4925984047299354,4853.9752926394885,3201.7432262649654,3.620483578160794,4.610902728432804,764.6290282138585,904.179770981531
dt_he,c_h,c_c,m_h,m_c,U,rho_taladrina
8.986988239662292,4079.645477009061,3505.236720018549,6.7224533616692,2.7581393909166385,546.0837072166394,921.4635746399954
dt_he,c_h,c_c,m_h,m_c,U,rho_taladrina
9.27112545974726,4846.561485357468,3483.0698355517516,4.213625040985938,2.0153526795050674,1596.8358286748612,965.7512387659044
dt_he,c_h,c_c,m_h,m_c,U,rho_taladrina
11.443587079695474,4494.236837381928,3640.406725214915,5.659355109982602,5.589759162710089,35.90450002215575,973.83997586209
dt_he,c_h,c_c,m_h,m_c,U,rho_taladrina
9.283903140698072,4785.335147816673,3467.7874845823003,3.5652757797766603,5.801550106795521,1476.1266420113548,931.3258528429714
dt_he,c_h,c_c,m_h,m_c,U,rho_taladrina
12.76614836066261,4428.12232759739,3580.0041788778067,3.1980544100501227,1.2740737914724003,1327.7820183439683,966.1481326715441
dt_he,c_h,c_c,m_h,m_c,U,rho_taladrina
4.888324046719008,4065.2865043868783,3793.637454441577,1.4925695336501488,3.1397456867365534,60.84637428088858,964.3841934148195
dt_he,c_h,c_c,m_h,m_c,U,rho_taladrina
6.069718226954466,4127.159971701278,3700.752346607156,3.4376502582877047,3.6481295161290803,999.1768594816801,988.1652235748548
dt_he,c_h,c_c,m_h,m_c,U,rho_taladrina
7.276361599073608,4505.246090121704,3386.892651118559,4.265248960888613,4.1444012518021855,1169.5429281727788,941.6753440195337
dt_he,c_h,c_c,m_h,m_c,U,rho_taladrina
6.69343879981594,4096.530915660613,3162.298598502314,6.10510302402701,6.8989206721432765,781.1716174878302,917.0477133483771
dt_he,c_h,c_c,m_h,m_c,U,rho_taladrina
10.757984304049183,4220.30620707056,3341.61365267111,6.9631120685276375,3.321339311924574,1946.0922728509015,974.8777878276854
dt_he,c_h,c_c,m_h,m_c,U,rho_taladrina
12.801542822616604,4596.745308978596,3964.5510800892553,1.1632141953690975,4.024002636274916,835.6626163756275,977.8008159808468
dt_he,c_h,c_c,m_h,m_c,U,rho_taladrina
3.5570189615537378,4106.945684309983,3889.520063946145,1.402866224421728,2.5584685164828223,1106.4460315955944,986.8916626432078
dt_he,c_h,c_c,m_h,m_c,U,rho_taladrina
4.50435744729139,4349.826285003299,3567.144127627709,6.823481880263041,5.992101397807005,234.4246683237622,979.8585654099081
dt_he,c_h,c_c,m_h,m_c,U,rho_taladrina
11.053699791263742,4226.012000604236,3500.0083611702166,2.48306343398412,2.941247905208193,708.2350835902646,913.3954208171691
dt_he,c_h,c_c,m_h,m_c,U,rho_taladrina
4.50435744729139,4349.826285003299,3531.1754314820423,6.381134119904428,5.992101397807005,234.4246683237622,979.8585654099081
dt_he,c_h,c_c,m_h,m_c,U,rho_taladrina
9.271851916336422,4842.976280198828,3505.8290520304035,6.751583325022191,2.158502710090394,546.0837072166394,921.4635746399954
dt_he,c_h,c_c,m_h,m_c,U,rho_taladrina
2.939179119698364,4103.3722123816115,3217.4698090129978,3.349373987783572,4.610902728432804,764.6290282138585,909.2658218624425
dt_he,c_h,c_c,m_h,m_c,U,rho_taladrina
11.053699791263742,4050.7988545679855,3500.0083611702166,2.6466748881838855,3.144980158131824,705.0097038072314,963.804691739863
dt_he,c_h,c_c,m_h,m_c,U,rho_taladrina
7.710543556906487,4428.12232759739,3398.232935122288,3.1880841370848665,1.2503032039548654,1327.7820183439683,966.1481326715441
dt_he,c_h,c_c,m_h,m_c,U,rho_taladrina
12.331966403141847,4505.246090121704,3568.6638948740883,4.27521923385399,4.172895385557796,1169.5429281727788,941.6753440195337
dt_he,c_h,c_c,m_h,m_c,U,rho_taladrina
6.069718226954466,4842.046463835681,3478.0637179754594,3.4376502582877047,3.697653197067499,1010.4546567801613,988.1652235748548
dt_he,c_h,c_c,m_h,m_c,U,rho_taladrina
6.69343879981594,4115.849159195261,3628.8507878242485,5.640787562326017,6.873713823637605,750.2818513570069,912.9524739869519
dt_he,c_h,c_c,m_h,m_c,U,rho_taladrina
12.603921786142127,4785.335147816673,3467.7874845823003,3.5652757797766603,4.047472028794316,1476.1266420113548,986.4427701700765
dt_he,c_h,c_c,m_h,m_c,U,rho_taladrina
10.757984304049183,4209.42472610689,3341.61365267111,6.9631120685276375,3.321339311924574,1946.0922728509015,974.8777878276854
